fold,variant,beta,strategy,Train_RMSE,Train_MAE,Train_R2,Val_RMSE,Val_MAE,Val_R2,Test_RMSE,Test_MAE,Test_R2,reserveorgan-8-R2,reserveorgan-8-RMSE,reserveorgan-8-MAE,reserveorgan-7-R2,reserveorgan-7-RMSE,reserveorgan-7-MAE,reserveorgan-6-R2,reserveorgan-6-RMSE,reserveorgan-6-MAE,reserveorgan-5-R2,reserveorgan-5-RMSE,reserveorgan-5-MAE,reserveorgan-4-R2,reserveorgan-4-RMSE,reserveorgan-4-MAE,reserveorgan-3-R2,reserveorgan-3-RMSE,reserveorgan-3-MAE,reserveorgan-2-R2,reserveorgan-2-RMSE,reserveorgan-2-MAE,reserveorgan-1-R2,reserveorgan-1-RMSE,reserveorgan-1-MAE,is_best_beta,best_beta,model_name
5,learned_weights,0.1,random_masking,0.5967661,0.27033811807632446,0.9947383403778076,1.3869689,0.8581299185752869,0.9715782999992371,2.869298506016057,1.641170859336853,0.871225893497467,0.9060326814651489,2.451036864434199,1.4198850393295288,0.9040442705154419,2.4768344477130833,1.430351972579956,0.8979369401931763,2.5544406409961464,1.4760191440582275,0.8871827125549316,2.685648790679802,1.5206626653671265,0.8822676539421082,2.743527424676114,1.5085117816925049,0.8832119107246399,2.732503283080758,1.5772291421890259,0.8585472702980042,3.007233165087819,1.762891411781311,0.7505836486816406,3.993226156967075,2.4338159561157227,True,0.1,OSB-MHA-AWA-MORM
6,learned_weights,0.1,random_masking,0.56506646,0.1987181454896927,0.9952824711799622,1.9240743,1.1214364767074585,0.9453034400939941,3.084820740869054,1.8069798946380615,0.851154088973999,0.8978993892669678,2.554909699369027,1.5203474760055542,0.8945443630218506,2.5965482026460727,1.556264042854309,0.8881765007972717,2.6737941519652817,1.5709617137908936,0.8840874433517456,2.722242020083035,1.5981776714324951,0.8757287859916687,2.81868589205698,1.6279927492141724,0.8444882035255432,3.1531389975260726,1.8440208435058594,0.8342654705047607,3.255127456677589,1.9101135730743408,0.6900423765182495,4.451564153883183,2.8279612064361572,True,0.1,OSB-MHA-AWA-MORM
7,learned_weights,0.1,random_masking,1.0768107,0.5695772171020508,0.982868492603302,1.4415884,0.8550693392753601,0.9692956805229187,2.9617794721934882,1.7979958057403564,0.8627910017967224,0.8993308544158936,2.536936553636877,1.46342933177948,0.8984067440032959,2.5485544108898504,1.5037219524383545,0.8906527161598206,2.6440246186892096,1.5785413980484009,0.8730376958847046,2.849042055525905,1.6747634410858154,0.8888067603111267,2.6662487556894567,1.6156728267669678,0.8404555320739746,3.193760278017112,1.9391016960144043,0.8719956874847412,2.8607097908040493,1.9106215238571167,0.7396423816680908,4.0798726630441875,2.698112964630127,True,0.1,OSB-MHA-AWA-MORM
8,learned_weights,0.1,random_masking,0.7776581,0.33455395698547363,0.9910650253295898,1.5281602,0.8031497001647949,0.9654971957206726,2.803151594735402,1.6842714548110962,0.8770948052406311,0.9131630063056946,2.356209355416087,1.424072265625,0.9124828577041626,2.3654183301258493,1.4379675388336182,0.9018481969833374,2.5050168245097,1.499573826789856,0.8906838893890381,2.643647309601774,1.5721627473831177,0.9011536240577698,2.5138645053849515,1.482098937034607,0.8521665334701538,3.074311348321516,1.7820004224777222,0.8841716051101685,2.721253043064839,1.7396695613861084,0.7610887289047241,3.908226916742612,2.536626100540161,True,0.1,OSB-MHA-AWA-MORM
9,learned_weights,0.1,random_masking,0.5818725,0.3403080403804779,0.9949976801872253,2.1692865,1.1439712047576904,0.9304735064506531,2.940770378127153,1.7058264017105103,0.8647306561470032,0.8938722610473633,2.604809267233313,1.4901388883590698,0.8959087133407593,2.5796968234637125,1.4745320081710815,0.8875751495361328,2.680974178754741,1.5344222784042358,0.8767958283424377,2.8065587339088207,1.565834403038025,0.8913431763648987,2.635663399184822,1.487399935722351,0.8277067542076111,3.318910549612346,1.8551431894302368,0.8775889873504639,2.797510000420662,1.7522791624069214,0.7670543789863586,3.859123808682451,2.4868617057800293,True,0.1,OSB-MHA-AWA-MORM
10,learned_weights,0.1,random_masking,0.8485278,0.26968619227409363,0.9893622994422913,1.6351444,0.9813324809074402,0.9604971408843994,3.1227680628163066,1.85500967502594,0.8474695682525635,0.8758694529533386,2.8170905902123797,1.6430977582931519,0.8790311217308044,2.780982358248986,1.6396957635879517,0.8697555661201477,2.8856326319622716,1.6878228187561035,0.8532841205596924,3.062668776240582,1.7687411308288574,0.8744565844535828,2.833077325661746,1.673389196395874,0.817053496837616,3.4199795982243093,1.9816279411315918,0.8604356050491333,2.98709350118788,1.8573858737945557,0.7498705387115479,3.9989310266718907,2.588317632675171,True,0.1,OSB-MHA-AWA-MORM
1,no_attention_shared,0.6,random_masking,0.1365736,0.10485690087080002,0.9997244477272034,1.2403795,0.7944747805595398,0.977268636226654,3.134108277797761,1.8333137035369873,0.8463597297668457,0.8934887647628784,2.609510863644612,1.6062480211257935,0.8860053420066833,2.6996267095999222,1.6469275951385498,0.8731933832168579,2.847294872153086,1.6670143604278564,0.8787944912910461,2.7837012986169825,1.664373517036438,0.8708995580673218,2.872931524122593,1.7401390075683594,0.8345974683761597,3.2518649985712975,1.981679916381836,0.8187670707702637,3.4039255312832526,1.9789248704910278,0.7151316404342651,4.267598684161004,2.3812031745910645,True,0.6,USB-WMHA-AWA-MORM
2,no_attention_shared,0.6,random_masking,0.249116,0.17665880918502808,0.9990831017494202,1.0212462,0.6320781707763672,0.9845908880233765,2.697350745822647,1.5862886905670166,0.8861974477767944,0.921556293964386,2.2394457279484388,1.34585440158844,0.9192020297050476,2.272802729654469,1.3870925903320312,0.90519779920578,2.461901376064348,1.4863919019699097,0.9087885022163391,2.4148282808655597,1.4650979042053223,0.8992247581481934,2.53827295792183,1.4526169300079346,0.8690860867500305,2.8930394991496637,1.8043452501296997,0.8797916173934937,2.7722276224641393,1.6968765258789062,0.7867327332496643,3.692526026836142,2.0520341396331787,True,0.6,USB-WMHA-AWA-MORM
3,no_attention_shared,0.6,random_masking,0.49800107,0.39934074878692627,0.9963358044624329,1.766043,1.0503487586975098,0.9539192914962769,2.5055383371051447,1.4966998100280762,0.9018073081970215,0.9354070425033569,2.0321417391671246,1.1688976287841797,0.9356206059455872,2.028779860750957,1.2124664783477783,0.9250036478042603,2.189684295020433,1.3305747509002686,0.9272239208221436,2.1570282789276893,1.2819868326187134,0.9110206961631775,2.38509612171641,1.4283348321914673,0.8926193714141846,2.6201397542589486,1.6289881467819214,0.9005510807037354,2.5215144432633037,1.6477216482162476,0.787011981010437,3.6901075551141522,2.274627447128296,True,0.6,USB-WMHA-AWA-MORM
4,no_attention_shared,0.6,random_masking,0.12725516,0.08964450657367706,0.9997607469558716,0.89197564,0.5096573829650879,0.9882450103759766,2.7207636775106145,1.6081775426864624,0.8842132687568665,0.9202304482460022,2.2582917546272303,1.3688496351242065,0.9132026433944702,2.3556716856830366,1.4288878440856934,0.904312789440155,2.473366200039345,1.4868875741958618,0.9080942869186401,2.4240002567177816,1.4746910333633423,0.8873348236083984,2.6838379683555718,1.6087011098861694,0.8719958066940308,2.860707957269436,1.742144227027893,0.8752777576446533,2.823796199776952,1.6824684143066406,0.7932577133178711,3.635600146424606,2.0727908611297607,True,0.6,USB-WMHA-AWA-MORM
5,no_attention_shared,0.6,random_masking,0.79511225,0.6239882707595825,0.9906594157218933,1.2967746,0.8629487752914429,0.9751546382904053,2.345686455888941,1.4326496124267578,0.9139369130134583,0.9441723823547363,1.8892354351237943,1.1240063905715942,0.9445846676826477,1.8822460034617174,1.1548599004745483,0.9348828196525574,2.0403714126118824,1.2558295726776123,0.938437819480896,1.9838936890337187,1.2364113330841064,0.9302452206611633,2.111778641732425,1.2582229375839233,0.8962607979774475,2.5753302945639094,1.5876411199569702,0.9069295525550842,2.4393119923896207,1.6469485759735107,0.8159818649291992,3.429981401576564,2.197277307510376,True,0.6,USB-WMHA-AWA-MORM
6,no_attention_shared,0.6,random_masking,0.4025738,0.31098872423171997,0.997605562210083,1.8947903,1.2851498126983643,0.946955680847168,2.558654784428272,1.5765998363494873,0.8975998759269714,0.9279966950416565,2.145545483389985,1.3717352151870728,0.9247975945472717,2.19269054946272,1.3979277610778809,0.9157495498657227,2.3208528140042057,1.465339183807373,0.9212074875831604,2.2444191702541216,1.4253185987472534,0.9113088846206665,2.3812306641121537,1.4653297662734985,0.8865479826927185,2.69319330468342,1.6694201231002808,0.8876837491989136,2.6796791365690367,1.6753002405166626,0.8055071234703064,3.5262517072963537,2.142427682876587,True,0.6,USB-WMHA-AWA-MORM
7,no_attention_shared,0.6,random_masking,0.33407703,0.25549396872520447,0.9983510375022888,1.4112134,0.6803833246231079,0.9705759882926941,2.5696040049546647,1.5421181917190552,0.896721601486206,0.9266726970672607,2.1651817759966274,1.3323742151260376,0.9222239851951599,2.22989466773366,1.3577855825424194,0.9089890122413635,2.4121723367605115,1.4501980543136597,0.9113921523094177,2.380113117030285,1.4332897663116455,0.9086064696311951,2.417236611694036,1.423455834388733,0.8892592787742615,2.6608178748559768,1.5792127847671509,0.8816488981246948,2.7507275572598604,1.6649420261383057,0.8249803781509399,3.3450667025953327,2.0956871509552,True,0.6,USB-WMHA-AWA-MORM
8,no_attention_shared,0.6,random_masking,0.5091081,0.319424569606781,0.9961705207824707,1.3273873,0.8920873403549194,0.9739677309989929,2.456380833837108,1.495618462562561,0.9056224822998047,0.9357416033744812,2.0268724661830952,1.2480971813201904,0.9320771098136902,2.0838643605247404,1.2955756187438965,0.9183357954025269,2.2849532077931487,1.409043788909912,0.9292864799499512,2.126241657794642,1.3220486640930176,0.9161683320999146,2.31507781406733,1.420709490776062,0.8933088779449463,2.611714211156737,1.618756651878357,0.8972275257110596,2.563302542456473,1.6555036306381226,0.8228342533111572,3.36551336105068,1.9952130317687988,True,0.6,USB-WMHA-AWA-MORM
9,no_attention_shared,0.6,random_masking,0.2704902,0.2057613879442215,0.9989190101623535,2.2851338,1.2354326248168945,0.9228492975234985,2.3994557955772384,1.4384734630584717,0.909946084022522,0.9428640007972717,1.9112445874633393,1.2271959781646729,0.9337108135223389,2.05865107823846,1.2959098815917969,0.9243698716163635,2.1989174563609515,1.345940113067627,0.9340282082557678,2.0537169742540855,1.2879530191421509,0.9219328165054321,2.234064040520324,1.3090873956680298,0.9064401388168335,2.4457171900487493,1.47525155544281,0.9021621942520142,2.501005924027179,1.501915454864502,0.8140605688095093,3.4478410019116152,2.0645344257354736,True,0.6,USB-WMHA-AWA-MORM
10,no_attention_shared,0.6,random_masking,0.45270434,0.38538292050361633,0.9969720840454102,1.1135057,0.7388798594474792,0.9816809892654419,2.6588837076775977,1.609700322151184,0.889420211315155,0.9222652316093445,2.2293027913489807,1.4138926267623901,0.9202767014503479,2.257637096310316,1.4356790781021118,0.9051394462585449,2.4626589612435805,1.5430952310562134,0.9063812494277954,2.446486413727346,1.4527281522750854,0.8998000621795654,2.5310177166641625,1.4751534461975098,0.8742587566375732,2.8353082468427058,1.7552882432937622,0.8869463205337524,2.688461131845928,1.7134482860565186,0.8002938032150269,3.573198950527562,2.0883171558380127,True,0.6,USB-WMHA-AWA-MORM
1,no_attention_simple_avg,0.1,random_masking,0.40067172,0.32968831062316895,0.9976280927658081,1.7874767,1.2228857278823853,0.9527939558029175,2.917612322138169,1.872936725616455,0.8668527603149414,0.9047587513923645,2.4675957601067138,1.6796679496765137,0.9016917943954468,2.5070116897633055,1.691068172454834,0.892909586429596,2.6165962120662623,1.7103132009506226,0.8881627321243286,2.6739589305283094,1.7414915561676025,0.8862165808677673,2.697124281376495,1.6915923357009888,0.8478695750236511,3.1186703474923614,2.049727201461792,0.8507859110832214,3.08863361258234,1.9775383472442627,0.7624269723892212,3.8972657913983375,2.4420957565307617,True,0.1,OSB-WMHA-APA-MORM
2,no_attention_simple_avg,0.1,random_masking,0.6292164,0.3910452425479889,0.9941505193710327,1.0403947,0.7040436267852783,0.9840076565742493,2.8103834029129207,1.8668383359909058,0.8764598369598389,0.9138985872268677,2.3462083258202355,1.628616452217102,0.9093573689460754,2.4072856903552213,1.6874974966049194,0.9010721445083618,2.514900434885583,1.7254486083984375,0.8973270654678345,2.5620606208555965,1.7390979528427124,0.8924140334129333,2.6226437302177805,1.7068427801132202,0.8594385385513306,2.997744188964953,1.9945777654647827,0.870768129825592,2.8743938968150924,1.927809238433838,0.7674026489257812,3.8562378275723987,2.5248162746429443,True,0.1,OSB-WMHA-APA-MORM
3,no_attention_simple_avg,0.1,random_masking,0.5589704,0.41269007325172424,0.9953836798667908,1.8187834,1.019138216972351,0.9511259198188782,2.5996966845311973,1.8007572889328003,0.8942884206771851,0.9305309653282166,2.1074492529645408,1.613580346107483,0.92779940366745,2.148482221658119,1.6266571283340454,0.9239380955696106,2.205185163685838,1.6383967399597168,0.9201411008834839,2.2595561861066007,1.6046890020370483,0.9118912220001221,2.373400300006264,1.6542315483093262,0.8890014290809631,2.6639138457139477,1.8518486022949219,0.8860599994659424,2.698979456848457,1.885650396347046,0.7649454474449158,3.8765535009326597,2.531005620956421,True,0.1,OSB-WMHA-APA-MORM
4,no_attention_simple_avg,0.1,random_masking,0.40987498,0.33378422260284424,0.9975178837776184,1.6518073,0.9394338726997375,0.9596878886222839,2.580760556571261,1.6656545400619507,0.8958228230476379,0.9264531135559082,2.168420912869799,1.4356223344802856,0.9227257966995239,2.222689395382528,1.453099012374878,0.9162740111351013,2.3136179515680353,1.4808238744735718,0.9101231694221497,2.3970954445499206,1.5475057363510132,0.9048274159431458,2.466706021312847,1.577422857284546,0.8908282518386841,2.6419016443754044,1.720318078994751,0.8902164101600647,2.649294104217361,1.7560049295425415,0.8051345944404602,3.5296271992362565,2.3544392585754395,True,0.1,OSB-WMHA-APA-MORM
5,no_attention_simple_avg,0.1,random_masking,0.518393,0.37059301137924194,0.9960296154022217,1.3879285,0.8828994035720825,0.9715389609336853,3.183978959632249,2.046051025390625,0.8414313197135925,0.8838298320770264,2.7252648006184628,1.814842700958252,0.8756405115127563,2.8196870316330966,1.8670680522918701,0.8690033555030823,2.8939532939777397,1.9136942625045776,0.8639230728149414,2.949535954071479,1.944530963897705,0.8741806745529175,2.8361890276713915,1.8365846872329712,0.834296464920044,3.254822747345573,2.1726155281066895,0.8116642236709595,3.4699872533910394,2.2778007984161377,0.7189123630523682,4.239184586552266,2.541271209716797,True,0.1,OSB-WMHA-APA-MORM
6,no_attention_simple_avg,0.1,random_masking,0.2763653,0.22468307614326477,0.9988715648651123,1.7963011,1.100989580154419,0.9523267149925232,2.72817394654017,1.7189898490905762,0.8835816979408264,0.9218683838844299,2.2349861216274225,1.5015754699707031,0.9197235107421875,2.265455673730442,1.4961025714874268,0.9112730026245117,2.3817128129692535,1.5679593086242676,0.9011634588241577,2.5137389321560155,1.6370114088058472,0.8993805050849915,2.536310764748602,1.5788687467575073,0.8705636262893677,2.8766668712075147,1.834562063217163,0.8697263598442078,2.8859561640740545,1.819588303565979,0.7749547958374023,3.793117972050189,2.3162500858306885,True,0.1,OSB-WMHA-APA-MORM
7,no_attention_simple_avg,0.1,random_masking,1.3659507,1.034848690032959,0.9724332094192505,1.9933059,1.3432221412658691,0.9412964582443237,3.1018579760270106,2.128370761871338,0.8495054244995117,0.906531810760498,2.444518914196164,1.7242416143417358,0.9060312509536743,2.4510559297777026,1.7328790426254272,0.8969337940216064,2.5669626593732717,1.8099175691604614,0.8739427924156189,2.838868699206254,1.9782088994979858,0.8749911189079285,2.827039478686191,1.9289164543151855,0.8442583084106445,3.155468985738649,2.252156972885132,0.8436651229858398,3.161472041913665,2.27693247795105,0.6496889591217041,4.732475277311675,3.323711633682251,True,0.1,OSB-WMHA-APA-MORM
8,no_attention_simple_avg,0.1,random_masking,0.44559875,0.3536302149295807,0.9970663785934448,1.4698898,0.9450587034225464,0.9680783152580261,2.7407907259691227,1.7210100889205933,0.8825024366378784,0.9196364879608154,2.2666838177798763,1.5384544134140015,0.9172224998474121,2.300475121227402,1.552319884300232,0.9060821533203125,2.4503917653345524,1.614741563796997,0.8978912830352783,2.555011600385934,1.6650140285491943,0.9014900326728821,2.509582655356253,1.5375388860702515,0.8756005167961121,2.820140632612782,1.759765863418579,0.8908157348632812,2.642052890770852,1.7144907712936401,0.7512807846069336,3.9876419137795884,2.385754346847534,True,0.1,OSB-WMHA-APA-MORM
9,no_attention_simple_avg,0.1,random_masking,0.35432386,0.27660372853279114,0.9981451034545898,2.435939,1.3783069849014282,0.9123303294181824,2.4899623587647235,1.6063395738601685,0.9030243754386902,0.9371917247772217,2.0038717463982527,1.3544732332229614,0.9365914463996887,2.0134244039708498,1.3754839897155762,0.9308440089225769,2.10269520237842,1.423382043838501,0.9234479665756226,2.212278249371634,1.4584325551986694,0.9231741428375244,2.2162320530783868,1.4367624521255493,0.8747769594192505,2.8294598711656294,1.790736436843872,0.8963311314582825,2.574457044671676,1.746599793434143,0.8018374443054199,3.5593628036651777,2.2648463249206543,True,0.1,OSB-WMHA-APA-MORM
10,no_attention_simple_avg,0.1,random_masking,0.43654507,0.3036123812198639,0.9971843957901001,1.6027827,1.0138397216796875,0.9620452523231506,2.6579149301605685,1.7238078117370605,0.8895007967948914,0.9330762624740601,2.0684806348720843,1.4677541255950928,0.9268910884857178,2.1619550999682127,1.5363311767578125,0.9179653525352478,2.2901300538292904,1.5942270755767822,0.9120455384254456,2.371320886432168,1.5680744647979736,0.9068240523338318,2.4406939390559166,1.5495470762252808,0.8772796392440796,2.801042829186787,1.8571171760559082,0.8729522228240967,2.8500004082395027,1.8788350820541382,0.7689719200134277,3.8432073442685915,2.338576555252075,True,0.1,OSB-WMHA-APA-MORM
1,shared_simple_avg,0.2,random_masking,0.6613037,0.2193737030029297,0.9935387372970581,1.5427353,0.914138913154602,0.9648358821868896,3.0782949332950698,1.7442797422409058,0.8517831563949585,0.8745419979095459,2.8321137514922667,1.5450783967971802,0.876757800579071,2.8069921179192923,1.5542880296707153,0.8699526786804199,2.8834485848679785,1.6147857904434204,0.8728653192520142,2.8509749970023788,1.5620144605636597,0.8707923293113708,2.8741244765942215,1.6129547357559204,0.843255341053009,3.1656130158780282,1.7766399383544922,0.8421466946601868,3.1767882830251715,1.8581602573394775,0.7639532089233398,3.884726714509444,2.430316209793091,True,0.2,USB-MHA-APA-MORM
2,shared_simple_avg,0.2,random_masking,0.8363027,0.3660643696784973,0.9896665811538696,0.9913411,0.6508428454399109,0.9854801297187805,2.8347619512817244,1.6258610486984253,0.8743072152137756,0.906548261642456,2.444303944432057,1.3013397455215454,0.9061815142631531,2.4490954111002123,1.3368295431137085,0.8919909000396729,2.6277960463684797,1.4841341972351074,0.8862857818603516,2.696303917810399,1.4932082891464233,0.8849760293960571,2.7117874615975053,1.5362392663955688,0.8654114603996277,2.9333611407551383,1.7112349271774292,0.8704540133476257,2.8778847858199783,1.760294795036316,0.7826099395751953,3.728046113911899,2.3836076259613037,True,0.2,USB-MHA-APA-MORM
3,shared_simple_avg,0.2,random_masking,0.3156367,0.1359712928533554,0.9985280632972717,1.274989,0.5365932583808899,0.9759824275970459,2.614770302540242,1.4536545276641846,0.8930590152740479,0.9112260341644287,2.3823424829407234,1.3007899522781372,0.910416305065155,2.393182819790759,1.3161194324493408,0.9020650386810303,2.502248134685899,1.3747395277023315,0.9046657085418701,2.468800894297143,1.306799292564392,0.9059105515480042,2.452629282243479,1.3182307481765747,0.8972635269165039,2.5628532538344246,1.4264711141586304,0.8929519057273865,2.6160791583902556,1.5508335828781128,0.8199729919433594,3.39258177937699,2.035252571105957,True,0.2,USB-MHA-APA-MORM
4,shared_simple_avg,0.2,random_masking,0.9795271,0.30432504415512085,0.9858241081237793,1.6105794,0.768342912197113,0.9616751074790955,2.785667340438498,1.5620372295379639,0.8786232471466064,0.9153742790222168,2.3260154639506587,1.1941698789596558,0.9123662114143372,2.366994314840409,1.2788335084915161,0.9025778770446777,2.4956877711097394,1.3998358249664307,0.9024569988250732,2.4972353907902596,1.3309341669082642,0.8953467011451721,2.586651568057378,1.4859005212783813,0.8677375912666321,2.9079012537985642,1.6898859739303589,0.8776078820228577,2.7972945426103553,1.6583025455474854,0.7555181980133057,3.9535271360894817,2.4584360122680664,True,0.2,USB-MHA-APA-MORM
5,shared_simple_avg,0.2,random_masking,0.33693492,0.135732963681221,0.9983227252960205,1.104275,0.5603408217430115,0.981983482837677,2.4734761835713277,1.270301103591919,0.9043042659759521,0.9437482357025146,1.8963978175044702,0.9623230695724487,0.9404923319816589,1.9505091736007445,1.0061957836151123,0.9195249080657959,2.268256822688268,1.1407338380813599,0.9117656946182251,2.3750908482894237,1.136951208114624,0.906946063041687,2.439095390728547,1.2229845523834229,0.8947834968566895,2.593601911982279,1.368133783340454,0.8993964791297913,2.536109874270545,1.3816025257110596,0.8177769780158997,3.413210555217842,1.9434841871261597,True,0.2,USB-MHA-APA-MORM
6,shared_simple_avg,0.2,random_masking,0.40693778,0.19487787783145905,0.9975533485412598,1.9451351,1.0614302158355713,0.9440994262695312,2.96172489375929,1.671571135520935,0.8627960681915283,0.8926470279693604,2.619802051521079,1.4439386129379272,0.8892496824264526,2.6609330128549584,1.4942387342453003,0.8837593793869019,2.726091754138815,1.554847002029419,0.8746272325515747,2.8311513651999145,1.541346788406372,0.8601459860801697,2.9901908407898086,1.6464734077453613,0.8207355737686157,3.38538880948074,1.824011206626892,0.8691230416297913,2.8926308760382415,1.6945055723190308,0.8120807409286499,3.4661480191646863,2.1732075214385986,True,0.2,USB-MHA-APA-MORM
7,shared_simple_avg,0.2,random_masking,0.6896872,0.26862919330596924,0.992972195148468,1.1915526,0.5349041819572449,0.9790230393409729,3.033033495186356,1.793486475944519,0.8561097383499146,0.8817577958106995,2.749461814930157,1.5752780437469482,0.8806596994400024,2.762199219774729,1.6002908945083618,0.8736901879310608,2.8417118020449132,1.6438977718353271,0.8617377281188965,2.9731262076156693,1.6575090885162354,0.8713462352752686,2.867957404188774,1.6483968496322632,0.8562532067298889,3.031520398851029,1.7843973636627197,0.8496660590171814,3.1002020554681597,1.870478868484497,0.7737666964530945,3.803117432034312,2.567643642425537,True,0.2,USB-MHA-APA-MORM
8,shared_simple_avg,0.2,random_masking,1.3152802,0.39755603671073914,0.9744404554367065,1.2791201,0.7752298712730408,0.9758265018463135,2.968716912336173,1.7910460233688354,0.8621475100517273,0.8899499773979187,2.652507074690003,1.5514416694641113,0.8918934464454651,2.6289813412148924,1.562592625617981,0.8794066309928894,2.776663008691669,1.6452301740646362,0.8839353322982788,2.724027663175856,1.5721803903579712,0.8856013417243958,2.7044062582263213,1.6045572757720947,0.8779031038284302,2.793918944164064,1.7199788093566895,0.8661396503448486,2.9254145271464775,1.8976870775222778,0.7223505973815918,4.213178332129462,2.7746999263763428,True,0.2,USB-MHA-APA-MORM
9,shared_simple_avg,0.2,random_masking,1.027777,0.42958322167396545,0.9843931794166565,2.0564463,0.9844332337379456,0.9375185370445251,2.943065646373649,1.6911771297454834,0.8645194172859192,0.9011942148208618,2.5133476611402723,1.389999270439148,0.9031233191490173,2.488691598541319,1.4106247425079346,0.8898904323577881,2.6532247931198607,1.509236454963684,0.8816519379615784,2.7506923670927956,1.5360547304153442,0.9025794863700867,2.495666945000116,1.4404075145721436,0.8255162835121155,3.339941833126654,1.8683570623397827,0.8884193897247314,2.670888796829036,1.6595840454101562,0.7237805128097534,4.2023153553372365,2.7151525020599365,True,0.2,USB-MHA-APA-MORM
10,shared_simple_avg,0.2,random_masking,0.2941757,0.1655382364988327,0.9987214207649231,1.2201748,0.7938205003738403,0.9780031442642212,2.875509134075454,1.5195461511611938,0.8706678152084351,0.8944741487503052,2.5974121896919633,1.2749303579330444,0.8954130411148071,2.5858311011792097,1.300707221031189,0.8846766948699951,2.7153133727133842,1.3803517818450928,0.8859648704528809,2.7001055131711205,1.3478201627731323,0.8799347877502441,2.7705760539985165,1.4065587520599365,0.8721104264259338,2.8594268627362025,1.5707069635391235,0.8732184767723083,2.8470126708123575,1.6241003274917603,0.7795499563217163,3.7541922977319113,2.2511935234069824,True,0.2,USB-MHA-APA-MORM
1,minimal_model,0.4,random_masking,0.30708814,0.24198870360851288,0.9986066818237305,1.6419934,1.0187232494354248,0.9601655006408691,3.16706144649446,1.9193400144577026,0.8431118726730347,0.8873236775398254,2.6839709509629186,1.6564871072769165,0.8821735978126526,2.744623563904136,1.7177917957305908,0.8691069483757019,2.89280906852592,1.7409335374832153,0.8688330054283142,2.895834522567249,1.772946834564209,0.8733740448951721,2.845265581979058,1.7637274265289307,0.8230962753295898,3.363024056023329,2.1202034950256348,0.8208956718444824,3.3838764306000892,2.088259220123291,0.7200918197631836,4.230281413571997,2.494370460510254,True,0.4,USB-WMHA-APA-MORM
2,minimal_model,0.4,random_masking,0.27903903,0.22830235958099365,0.998849630355835,0.89222044,0.5999135375022888,0.9882385730743408,3.22758294103116,1.9241943359375,0.837058424949646,0.8749470710754395,2.8275379393550906,1.7442108392715454,0.8715587854385376,2.865587333672931,1.773508071899414,0.8588247299194336,3.00428227922155,1.8025366067886353,0.8586944341659546,3.0056682126815195,1.7907320261001587,0.8641219735145569,2.9473793609494985,1.6729460954666138,0.8082223534584045,3.501551011971826,2.1902475357055664,0.8257952928543091,3.3372701444304353,2.016845941543579,0.734302818775177,4.121496388802271,2.402526378631592,True,0.4,USB-WMHA-APA-MORM
3,minimal_model,0.4,random_masking,0.4561415,0.3828927278518677,0.9969258904457092,1.6501508,1.0100783109664917,0.9597687125205994,3.012400746590108,1.7593491077423096,0.8580607175827026,0.8972256183624268,2.5633265395088927,1.4992159605026245,0.8953396081924438,2.5867386697631813,1.5232559442520142,0.8842285871505737,2.7205835057325145,1.5918211936950684,0.8780081868171692,2.792716146930339,1.6590161323547363,0.8699436187744141,2.8835487976125687,1.67526376247406,0.849426805973053,3.102667854188638,1.9184178113937378,0.8564361333847046,3.0295913720386056,1.87625253200531,0.7338771224021912,4.124796775666864,2.331549644470215,True,0.4,USB-WMHA-APA-MORM
4,minimal_model,0.4,random_masking,0.11356056,0.08894826471805573,0.9998094439506531,1.2825567,0.684744656085968,0.9756964445114136,2.395341496500484,1.4226646423339844,0.9102546572685242,0.9441542029380798,1.889542514089556,1.2077916860580444,0.9377689957618713,1.9946416361856634,1.2415722608566284,0.9255788922309875,2.181270448430354,1.3321408033370972,0.9340429306030273,2.0534877973314236,1.3033130168914795,0.9220401644706726,2.232527923067618,1.3038737773895264,0.9003870487213135,2.5235932009820776,1.5021556615829468,0.9038562774658203,2.4792587092220564,1.501270055770874,0.8142086267471313,3.4464676838539496,1.9891997575759888,True,0.4,USB-WMHA-APA-MORM
5,minimal_model,0.4,random_masking,0.80597246,0.5699179768562317,0.9904025197029114,1.5846845,1.0606440305709839,0.9628975987434387,2.759952309376109,1.6728785037994385,0.8808537721633911,0.9104498624801636,2.392734569183739,1.4058119058609009,0.9065919518470764,2.44373190012129,1.458039402961731,0.888707160949707,2.66744261618244,1.5758345127105713,0.8998821377754211,2.529980564872065,1.5035985708236694,0.9009745717048645,2.516139860362599,1.5003361701965332,0.8624277710914612,2.9656974759506176,1.8141769170761108,0.8658693432807922,2.9283667270216083,1.8933968544006348,0.8119274377822876,3.4675618104163073,2.2318339347839355,True,0.4,USB-WMHA-APA-MORM
